labels,label
"{'rel_t_start': 2606.788836613, 'rel_t_end': 2607.788826445, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2609.158994389, 'rel_t_end': 2609.419582926, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2609.769001166, 'rel_t_end': 2610.648873462, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2610.74949811, 'rel_t_end': 2611.848840628, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2612.408793628, 'rel_t_end': 2612.738784683, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2612.918780979, 'rel_t_end': 2613.878872312, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2615.678906848, 'rel_t_end': 2616.419012607, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'middle_severity'}",0
"{'rel_t_start': 2615.8588492, 'rel_t_end': 2616.1187402, 'anomaly': 'bump', 'transversity': 'transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2643.63873798, 'rel_t_end': 2644.149230516, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2650.209704402, 'rel_t_end': 2650.550977161, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2664.158771541, 'rel_t_end': 2664.578783652, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2679.098870255, 'rel_t_end': 2679.478853495, 'anomaly': 'crack', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2697.818817836, 'rel_t_end': 2698.079014169, 'anomaly': 'depression', 'transversity': 'no_transverse', 'severity': 'small_severity'}",0
"{'rel_t_start': 2698.908948984, 'rel_t_end': 2700.048814131, 'anomaly': 'bump', 'transversity': 'transverse', 'severity': 'small_severity'}",0
